Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
GLOW & HANDSOME,,8.90E+12,HUL,,,,,,130,,,,GLOW&HANDSOME.JPG/.JPEG,,,,,,,,,,,,,
GLOW & HANDSOME,,8.90E+12,HUL,,,,,,75,,,,GLOW&HANDSOME.JPG/.JPEG,,,,,,,,,,,,,
PEPSODENT GUMCARE9+ TOOTHPASTE,,8.90E+12,HUL,,,,,,98,,,,PEPSODENTGUMCARE9+TOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
PEPSODENT GERMICHECK+ TOOTHPASTE,,8.90E+12,HUL,,,,,,52,,,,PEPSODENTGERMICHECK+TOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
PEPSODENT GERMICHECK+ TOOTHPASTE,,8.90E+12,HUL,,,,,,90,,,,PEPSODENTGERMICHECK+TOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
PEPSODENT GERMICHECK+ TOOTHPASTE,,8.90E+12,HUL,,,,,,129,,,,PEPSODENTGERMICHECK+TOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
PEPSODENT 2 IN 1 TOOTHPASTE,,8.90E+12,HUL,,,,,,97,,,,PEPSODENTINTOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
AXE SHAVING CREAM  COMBO,,8.90E+12,HUL,,,,,,136,,,,AXESHAVINGCREAMCOMBO.JPG/.JPEG,,,,,,,,,,,,,
REX BAKING POWDER,,8.90E+12,HUL,,,,,,30,,,,REXBAKINGPOWDER.JPG/.JPEG,,,,,,,,,,,,,
BROWN & POLSON CUSTARD POWDER,,8.90E+12,HUL,,,,,,35,,,,BROWN&POLSONCUSTARDPOWDER.JPG/.JPEG,,,,,,,,,,,,,
BROWN & POLSON CORNFLOUR,,8.90E+12,HUL,,,,,,25,,,,BROWN&POLSONCORNFLOUR.JPG/.JPEG,,,,,,,,,,,,,
KNORR HOT & SOUR VEGETABLE SOUP ,,8.90E+12,HUL,,,,,,55,,,,KNORRHOT&SOURVEGETABLESOUP.JPG/.JPEG,,,,,,,,,,,,,
KNORR THICK TOMATO SOUP ,,8.90E+12,HUL,,,,,,55,,,,KNORRTHICKTOMATOSOUP.JPG/.JPEG,,,,,,,,,,,,,
KNORR MIXED VEGETABLE SOUP ,,8.90E+12,HUL,,,,,,55,,,,KNORRMIXEDVEGETABLESOUP.JPG/.JPEG,,,,,,,,,,,,,
KISSAN FRESH TOMATO SAUCE (BOTTLE),,8.90E+12,HUL,,,,,,140,,,,KISSANFRESHTOMATOSAUCEBOTTLE.JPG/.JPEG,,,,,,,,,,,,,
KISSAN FRESH TOMATO SAUCE (REFFIL),,8.90E+12,HUL,,,,,,130,,,,KISSANFRESHTOMATOSAUCEREFFIL.JPG/.JPEG,,,,,,,,,,,,,
KISSAN FRESH TOMATO SAUCE (REFFIL),,8.90E+12,HUL,,,,,,50,,,,KISSANFRESHTOMATOSAUCEREFFIL.JPG/.JPEG,,,,,,,,,,,,,
KISSAN MIXED FRUIT JAM,,8.90E+12,HUL,,,,,,150,,,,KISSANMIXEDFRUITJAM.JPG/.JPEG,,,,,,,,,,,,,
KISSAN MIXED FRUIT JAM,,8.90E+12,HUL,,,,,,65,,,,KISSANMIXEDFRUITJAM.JPG/.JPEG,,,,,,,,,,,,,
KISSAN MIXED FRUIT JAM,,8.90E+12,HUL,,,,,,215,,,,KISSANMIXEDFRUITJAM.JPG/.JPEG,,,,,,,,,,,,,
KISSAN MIXED FRUIT JAM,,8.90E+12,HUL,,,,,,280,,,,KISSANMIXEDFRUITJAM.JPG/.JPEG,,,,,,,,,,,,,
TAAZA TEA,,8.90E+12,HUL,,,,,,70,,,,TAAZATEA.JPG/.JPEG,,,,,,,,,,,,,
TAAZA MASALA TEA,,8.90E+12,HUL,,,,,,75,,,,TAAZAMASALATEA.JPG/.JPEG,,,,,,,,,,,,,
COMFORT FABRIC CONDITIONER ANTI-BACTERIAL (GREEN),,8.90E+12,HUL,,,,,,218,,,,COMFORTFABRICCONDITIONERANTIBACTERIALGREEN.JPG/.JPEG,,,,,,,,,,,,,
COMFORT FABRIC CONDITIONER LILY FRESH (PINK),,8.90E+12,HUL,,,,,,218,,,,COMFORTFABRICCONDITIONERLILYFRESHPINK.JPG/.JPEG,,,,,,,,,,,,,
COMFORT FABRIC CONDITIONER MORNING FRESH (BLUE),,8.90E+12,HUL,,,,,,218,,,,COMFORTFABRICCONDITIONERMORNINGFRESHBLUE.JPG/.JPEG,,,,,,,,,,,,,
LIFEBUOY SANITIZER,,8.90E+12,HUL,,,,,,250,,,,LIFEBUOYSANITIZER.JPG/.JPEG,,,,,,,,,,,,,
LIFEBUOY SANITIZER,,8.90E+12,HUL,,,,,,120,,,,LIFEBUOYSANITIZER.JPG/.JPEG,,,,,,,,,,,,,
VIMLIQUID JAR,,8.90E+12,HUL,,,,,,360,,,,VIMLIQUIDJAR.JPG/.JPEG,,,,,,,,,,,,,
TAJ MAHAL TEA,,8.90E+12,HUL,,,,,,520,,,,TAJMAHALTEA.JPG/.JPEG,,,,,,,,,,,,,
TAJ MAHAL TEA,,8.90E+12,HUL,,,,,,260,,,,TAJMAHALTEA.JPG/.JPEG,,,,,,,,,,,,,
TAJ MAHAL TEA,,8.90E+12,HUL,,,,,,135,,,,TAJMAHALTEA.JPG/.JPEG,,,,,,,,,,,,,
LIPTON GREEN TEA,,8.90E+12,HUL,,,,,,165,,,,LIPTONGREENTEA.JPG/.JPEG,,,,,,,,,,,,,
LIPTON YELLOW LABEL,,8.90E+12,HUL,,,,,,220,,,,LIPTONYELLOWLABEL.JPG/.JPEG,,,,,,,,,,,,,
LIPTON GREEN LABEL,,8.90E+12,HUL,,,,,,460,,,,LIPTONGREENLABEL.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL MATIC TOP LOAD,,8.90E+12,HUL,,,,,,999,,,,SURFEXCELMATICTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL MATIC FRONT LOAD,,8.90E+12,HUL,,,,,,"1,099.00",,,,SURFEXCELMATICFRONTLOAD.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL MATIC FRONT LOAD,,8.90E+12,HUL,,,,,,530,,,,SURFEXCELMATICFRONTLOAD.JPG/.JPEG,,,,,,,,,,,,,
RIN POWDER,,8.90E+12,HUL,,,,,,65,,,,RINPOWDER.JPG/.JPEG,,,,,,,,,,,,,
VIM BAR ,,8.90E+12,HUL,,,,,,40,,,,VIMBAR.JPG/.JPEG,,,,,,,,,,,,,
VIM BAR ,,8.90E+12,HUL,,,,,,30,,,,VIMBAR.JPG/.JPEG,,,,,,,,,,,,,
VIM BAR COMBO,,8.90E+12,HUL,,,,,,48,,,,VIMBARCOMBO.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,8.90E+12,HUL,,,,,,180,,,,SURFEXCELQUICKWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,8.90E+12,HUL,,,,,,95,,,,SURFEXCELEASYWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,8.90E+12,HUL,,,,,,496,,,,SURFEXCELEASYWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,8.90E+12,HUL,,,,,,600,,,,SURFEXCELQUICKWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL MATIC TOP LOAD,,8.90E+12,HUL,,,,,,449,,,,SURFEXCELMATICTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
BASMATI RICE,,6.90E+11,INDIA GATE,,,,,,89,,,,BASMATIRICE.JPG/.JPEG,,,,,,,,,,,,,
RICE,,6.90E+11,INDIA GATE,,,,,,440,,,,RICE.JPG/.JPEG,,,,,,,,,,,,,
BASMATI RICE MOGRA,,6.90E+11,INDIA GATE,,,,,,342,,,,BASMATIRICEMOGRA.JPG/.JPEG,,,,,,,,,,,,,
BASMATI RICE DUBAR,,6.90E+11,INDIA GATE,,,,,,115,,,,BASMATIRICEDUBAR.JPG/.JPEG,,,,,,,,,,,,,
VIVEL BATH SOAP,,8.90E+12,ITC,,,,,,99,,,,VIVELBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
SAVLON BATH SOAP,,8.90E+12,ITC,,,,,,87,,,,SAVLONBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
SAVLON ANTISEPTIC DISINFECTANT LIQUID,,8.90E+12,ITC,,,,,,156,,,,SAVLONANTISEPTICDISINFECTANTLIQUID.JPG/.JPEG,,,,,,,,,,,,,
SAVLON ANTISEPTIC DISINFECTANT LIQUID,,8.90E+12,ITC,,,,,,291,,,,SAVLONANTISEPTICDISINFECTANTLIQUID.JPG/.JPEG,,,,,,,,,,,,,
LISTERINE MOUTH WASH,,8.90E+12,JHONSON & JHONSON,,,,,,140,,,,LISTERINEMOUTHWASH.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY WIPES,,8.90E+12,JHONSON & JHONSON,,,,,,230,,,,JOHNSONSBABYWIPES.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY POWDER,,8.90E+12,JHONSON & JHONSON,,,,,,320,,,,JOHNSONSBABYPOWDER.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY POWDER,,8.90E+12,JHONSON & JHONSON,,,,,,225,,,,JOHNSONSBABYPOWDER.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY POWDER,,8.90E+12,JHONSON & JHONSON,,,,,,135,,,,JOHNSONSBABYPOWDER.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY POWDER,,8.90E+12,JHONSON & JHONSON,,,,,,75,,,,JOHNSONSBABYPOWDER.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY OIL,,8.90E+12,JHONSON & JHONSON,,,,,,195,,,,JOHNSONSBABYOIL.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY OIL,,8.90E+12,JHONSON & JHONSON,,,,,,110,,,,JOHNSONSBABYOIL.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY OIL,,8.90E+12,JHONSON & JHONSON,,,,,,400,,,,JOHNSONSBABYOIL.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY HAIR OIL,,8.90E+12,JHONSON & JHONSON,,,,,,120,,,,JOHNSONSBABYHAIROIL.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY HAIR OIL,,8.90E+12,JHONSON & JHONSON,,,,,,80,,,,JOHNSONSBABYHAIROIL.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY SHAMPOO,,8.90E+12,JHONSON & JHONSON,,,,,,360,,,,JOHNSONSBABYSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY SHAMPOO,,8.90E+12,JHONSON & JHONSON,,,,,,90,,,,JOHNSONSBABYSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS TOP-TO-TOE BABY BATH,,8.90E+12,JHONSON & JHONSON,,,,,,160,,,,JOHNSONSTOPTOTOEBABYBATH.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS TOP-TO-TOE BABY BATH,,8.90E+12,JHONSON & JHONSON,,,,,,85,,,,JOHNSONSTOPTOTOEBABYBATH.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY LOTION,,8.90E+12,JHONSON & JHONSON,,,,,,165,,,,JOHNSONSBABYLOTION.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY LOTION,,8.90E+12,JHONSON & JHONSON,,,,,,90,,,,JOHNSONSBABYLOTION.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY SOAP,,8.90E+12,JHONSON & JHONSON,,,,,,62,,,,JOHNSONSBABYSOAP.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY SOAP,,8.90E+12,JHONSON & JHONSON,,,,,,52,,,,JOHNSONSBABYSOAP.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY SOAP,,8.90E+12,JHONSON & JHONSON,,,,,,90,,,,JOHNSONSBABYSOAP.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY CREAM,,8.90E+12,JHONSON & JHONSON,,,,,,75,,,,JOHNSONSBABYCREAM.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS MILK + RICE BABY CREAM,,8.90E+12,JHONSON & JHONSON,,,,,,75,,,,JOHNSONSMILKRICEBABYCREAM.JPG/.JPEG,,,,,,,,,,,,,
JOHNSONS BABY CREAM,,8.90E+12,JHONSON & JHONSON,,,,,,145,,,,JOHNSONSBABYCREAM.JPG/.JPEG,,,,,,,,,,,,,
JHONSONS MILK + RICE LOTION,,8.90E+12,JHONSON & JHONSON,,,,,,170,,,,JHONSONSMILKRICELOTION.JPG/.JPEG,,,,,,,,,,,,,
CLEAN & CLEAR FOAMING FACE WASH,,8.90E+12,JHONSON & JHONSON,,,,,,155,,,,CLEAN&CLEARFOAMINGFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
CLEAN & CLEAR FOAMING FACE WASH,,8.90E+12,JHONSON & JHONSON,,,,,,130,,,,CLEAN&CLEARFOAMINGFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
CLEAN & CLEAR MORNING ENERGY FACE WASH,,8.90E+12,JHONSON & JHONSON,,,,,,145,,,,CLEAN&CLEARMORNINGENERGYFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE SECURE 20 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,78,,,,STAYFREESECUREPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE SECURE XL 6 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,36,,,,STAYFREESECUREXLPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE SECURE 6 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,28,,,,STAYFREESECUREPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE ALL NIGHT ULTRA DRY XL 14 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,175,,,,STAYFREEALLNIGHTULTRADRYXLPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE ALL NIGHT ULTRA DRY XL 7 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,90,,,,STAYFREEALLNIGHTULTRADRYXLPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE ALL NIGHT ULTRA DRY XL 42 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,450,,,,STAYFREEALLNIGHTULTRADRYXLPADS.JPG/.JPEG,,,,,,,,,,,,,
STAYFREE SECURE 20 PADS,,8.90E+12,JHONSON & JHONSON,,,,,,115,,,,STAYFREESECUREPADS.JPG/.JPEG,,,,,,,,,,,,,
IMLI,,,JK,,,,,,60,,,,IMLI.JPG/.JPEG,,,,,,,,,,,,,
MARGO BATH SOAP,,8.90E+12,JYOTHY LABROTRIES,,,,,,85,,,,MARGOBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
EXO DISH WASHER,,8.90E+12,JYOTHY LABROTRIES,,,,,,48,,,,EXODISHWASHER.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA SPARK DEO,,8.90E+12,KAMASUTRA,,,,,,210,,,,KAMASUTRASPARKDEO.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA DOTTED CONDOMS,,8.90E+12,KAMASUTRA,,,,,,120,,,,KAMASUTRADOTTEDCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA INTENSITY CONDOMS,,8.90E+12,KAMASUTRA,,,,,,120,,,,KAMASUTRAINTENSITYCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA ORANGE CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRAORANGECONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA BUTTERSCOTCH CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRABUTTERSCOTCHCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA PINEAPPLE CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRAPINEAPPLECONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA VANILLA CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRAVANILLACONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA COFFEE CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRACOFFEECONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA BANANA CONDOMS,,8.90E+12,KAMASUTRA,,,,,,80,,,,KAMASUTRABANANACONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA VARIETY PACK CONDOMS,,8.90E+12,KAMASUTRA,,,,,,90,,,,KAMASUTRAVARIETYPACKCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA LONGLAST CONDOMS,,8.90E+12,KAMASUTRA,,,,,,130,,,,KAMASUTRALONGLASTCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA DOTT MAX CONDOMS,,8.90E+12,KAMASUTRA,,,,,,200,,,,KAMASUTRADOTTMAXCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
KAMASUTRA RIBBED CONDOMS,,8.90E+12,KAMASUTRA,,,,,,110,,,,KAMASUTRARIBBEDCONDOMS.JPG/.JPEG,,,,,,,,,,,,,
CHOCOS,,8.90E+12,KELLOGG'S,,,,,,165,,,,CHOCOS.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES,,8.90E+12,KELLOGG'S,,,,,,95,,,,CORNFLAKES.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES ORIGINAL,,8.90E+12,KELLOGG'S,,,,,,180,,,,CORNFLAKESORIGINAL.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES ORIGINAL,,8.90E+12,KELLOGG'S,,,,,,95,,,,CORNFLAKESORIGINAL.JPG/.JPEG,,,,,,,,,,,,,
CHOCOS,,8.90E+12,KELLOGG'S,,,,,,299,,,,CHOCOS.JPG/.JPEG,,,,,,,,,,,,,
CHOCOS,,8.90E+12,KELLOGG'S,,,,,,165,,,,CHOCOS.JPG/.JPEG,,,,,,,,,,,,,
CHOCOS,,8.90E+12,KELLOGG'S,,,,,,125,,,,CHOCOS.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES ALL BRAN WHEAT FLAKES,,8.90E+12,KELLOGG'S,,,,,,205,,,,CORNFLAKESALLBRANWHEATFLAKES.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES SPECIAL K,,8.90E+12,KELLOGG'S,,,,,,210,,,,CORNFLAKESSPECIALK.JPG/.JPEG,,,,,,,,,,,,,
MUESLI FRUIT & NUT 21%,,8.90E+12,KELLOGG'S,,,,,,315,,,,MUESLIFRUIT&NUT.JPG/.JPEG,,,,,,,,,,,,,
MUESLI NUT DELIGHT 20%,,8.90E+12,KELLOGG'S,,,,,,315,,,,MUESLINUTDELIGHT.JPG/.JPEG,,,,,,,,,,,,,
MUESLI FRUIT MAGIC 22%,,8.90E+12,KELLOGG'S,,,,,,315,,,,MUESLIFRUITMAGIC.JPG/.JPEG,,,,,,,,,,,,,
PUFFCORN,,,KRUKURE,,,,,,20,,,,PUFFCORN.JPG/.JPEG,,,,,,,,,,,,,
BLUE LAYS,,8.90E+12,LAYS,,,,,,10,,,,BLUELAYS.JPG/.JPEG,,,,,,,,,,,,,
KURKURE,,8.90E+12,LAYS,,,,,,10,,,,KURKURE.JPG/.JPEG,,,,,,,,,,,,,
UNCLE CHIPS,,8.90E+12,LAYS,,,,,,10,,,,UNCLECHIPS.JPG/.JPEG,,,,,,,,,,,,,
RED LAYS,,8.90E+12,LAYS,,,,,,10,,,,REDLAYS.JPG/.JPEG,,,,,,,,,,,,,
DORITOS,,8.90E+12,LAYS,,,,,,20,,,,DORITOS.JPG/.JPEG,,,,,,,,,,,,,
ONION GREEN LAYS,,,LAYS,,,,,,20,,,,ONIONGREENLAYS.JPG/.JPEG,,,,,,,,,,,,,
CHILE LEMON GREEN LAYS,,8.90E+12,LAYS,,,,,,20,,,,CHILELEMONGREENLAYS.JPG/.JPEG,,,,,,,,,,,,,
CRIPZ LAYS,,,LAYS,,,,,,20,,,,CRIPZLAYS.JPG/.JPEG,,,,,,,,,,,,,
BLUE LAYS,,8.90E+12,LAYS,,,,,,20,,,,BLUELAYS.JPG/.JPEG,,,,,,,,,,,,,
RED LAYS,,8.90E+12,LAYS,,,,,,20,,,,REDLAYS.JPG/.JPEG,,,,,,,,,,,,,
KURKURE,,,LAYS,,,,,,20,,,,KURKURE.JPG/.JPEG,,,,,,,,,,,,,
PEPSI,,8.90E+12,LEHAR PEPSI,,,,,,15,,,,PEPSI.JPG/.JPEG,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8.90E+12,LIFEBUOY,,,,,,85,,,,LIFEBUOYHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8.90E+12,LIFEBUOY,,,,,,119,,,,LIFEBUOYHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8.90E+12,LIFEBUOY,,,,,,189,,,,LIFEBUOYHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8.90E+12,LIZOL,,,,,,179,,,,LIZOLSURFACECLEANER.JPG/.JPEG,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8.90E+12,LIZOL,,,,,,93,,,,LIZOLSURFACECLEANER.JPG/.JPEG,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8.90E+12,LIZOL,,,,,,362,,,,LIZOLSURFACECLEANER.JPG/.JPEG,,,,,,,,,,,,,
PAPAD,,,LIZZAT,,,,,,72,,,,PAPAD.JPG/.JPEG,,,,,,,,,,,,,
LIJJIT PAPAD,,,LIZZAT,,,,,,72,,,,LIJJITPAPAD.JPG/.JPEG,,,,,,,,,,,,,
GARNIER LONG & STRONG SHAMPOO,,8.90E+12,L'OREL,,,,,,135,,,,GARNIERLONG&STRONGSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
GARNIER LONG & STRONG CONDITIONER,,8.90E+12,L'OREL,,,,,,165,,,,GARNIERLONG&STRONGCONDITIONER.JPG/.JPEG,,,,,,,,,,,,,
L'OREAL TOTAL REPAIR SHAMPOO,,8.90E+12,L'OREL,,,,,,265,,,,L'OREALTOTALREPAIRSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
L'OREAL TOTAL REPAIR SHAMPOO,,8.90E+12,L'OREL,,,,,,135,,,,L'OREALTOTALREPAIRSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
GARNIER LIGHT COMPLETE,,8.90E+12,L'OREL,,,,,,199,,,,GARNIERLIGHTCOMPLETE.JPG/.JPEG,,,,,,,,,,,,,
GARNIER LIGHT COMPLETE SERUM,,8.90E+12,L'OREL,,,,,,59,,,,GARNIERLIGHTCOMPLETESERUM.JPG/.JPEG,,,,,,,,,,,,,
GARNIER POWER WHITE ANTI-DARK CELLS FACE WASH,,8.90E+12,L'OREL,,,,,,160,,,,GARNIERPOWERWHITEANTIDARKCELLSFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER POWER WHITE ANTI-POLLUTION FACE WASH,,8.90E+12,L'OREL,,,,,,160,,,,GARNIERPOWERWHITEANTIPOLLUTIONFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,,8.90E+12,L'OREL,,,,,,99,,,,GARNIERACNOFIGHTANTIPIMPLEFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER LIGHT FAIRNESS FACE WASH,,8.90E+12,L'OREL,,,,,,160,,,,GARNIERLIGHTFAIRNESSFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,,8.90E+12,L'OREL,,,,,,180,,,,GARNIEROILCLEARDEEPCLEANSINGFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,,8.90E+12,L'OREL,,,,,,99,,,,GARNIEROILCLEARDEEPCLEANSINGFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,,8.90E+12,L'OREL,,,,,,160,,,,GARNIERACNOFIGHTANTIPIMPLEFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,,8.90E+12,L'OREL,,,,,,120,,,,GARNIERPUREACTIVEPURENEEMFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,,8.90E+12,L'OREL,,,,,,55,,,,GARNIERPUREACTIVEPURENEEMFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
LUX SOAP,,,LUX,,,,,,10,,,,LUXSOAP.JPG/.JPEG,,,,,,,,,,,,,
MAGIC MASALA,,,MAGGI,,,,,,23,,,,MAGICMASALA.JPG/.JPEG,,,,,,,,,,,,,
MAGIC MASALA,,,MAGGI,,,,,,5,,,,MAGICMASALA.JPG/.JPEG,,,,,,,,,,,,,
VI-JOHN SHAVING CREAM,,8.91E+12,MAJA HEALTH CARE,,,,,,50,,,,VISHAVINGCREAM.JPG/.JPEG,,,,,,,,,,,,,
REVIVE LIQUID STIFFENER,,8.90E+12,MARICO LIMITED,,,,,,124,,,,REVIVELIQUIDSTIFFENER.JPG/.JPEG,,,,,,,,,,,,,
REVIVE INSTANT STARCH,,8.90E+12,MARICO LIMITED,,,,,,125,,,,REVIVEINSTANTSTARCH.JPG/.JPEG,,,,,,,,,,,,,
REVIVE INSTANT STARCH,,8.90E+12,MARICO LIMITED,,,,,,65,,,,REVIVEINSTANTSTARCH.JPG/.JPEG,,,,,,,,,,,,,
ADVANCE,,,MARLBORO,,,,,,330,,,,ADVANCE.JPG/.JPEG,,,,,,,,,,,,,
LIGHT,,,MARLBORO,,,,,,330,,,,LIGHT.JPG/.JPEG,,,,,,,,,,,,,
CLOVE,,,MARLBORO,,,,,,326,,,,CLOVE.JPG/.JPEG,,,,,,,,,,,,,
SUBJI MASALA,,,MDH,,,,,,54,,,,SUBJIMASALA.JPG/.JPEG,,,,,,,,,,,,,
MEAT MASALA,,8.90E+12,MDH,,,,,,37,,,,MEATMASALA.JPG/.JPEG,,,,,,,,,,,,,
JAL JEERA,,8.90E+12,MDH,,,,,,52,,,,JALJEERA.JPG/.JPEG,,,,,,,,,,,,,
MEAT KA MASALA,,8.90E+12,MDH,,,,,,70,,,,MEATKAMASALA.JPG/.JPEG,,,,,,,,,,,,,
CHUNKY CHAAT,,8.90E+12,MDH,,,,,,63,,,,CHUNKYCHAAT.JPG/.JPEG,,,,,,,,,,,,,
CHICKEN MASALA,,8.90E+12,MDH,,,,,,67,,,,CHICKENMASALA.JPG/.JPEG,,,,,,,,,,,,,
PAV BHAJI,,8.90E+12,MDH,,,,,,64,,,,PAVBHAJI.JPG/.JPEG,,,,,,,,,,,,,
KITCHEN KING,,8.90E+12,MDH,,,,,,68,,,,KITCHENKING.JPG/.JPEG,,,,,,,,,,,,,
