Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
CORNFLAKES ALL BRAN WHEAT FLAKES,,8901499008213,KELLOGG'S,,,,,, 205.00 ,,,,,,,,,,,,,,,,,
CORNFLAKES SPECIAL K,,8901499008459,KELLOGG'S,,,,,, 210.00 ,,,,,,,,,,,,,,,,,
MUESLI FRUIT & NUT 21%,,8901499010452,KELLOGG'S,,,,,, 315.00 ,,,,,,,,,,,,,,,,,
MUESLI NUT DELIGHT 20%,,8901499010469,KELLOGG'S,,,,,, 315.00 ,,,,,,,,,,,,,,,,,
MUESLI FRUIT MAGIC 22%,,8901499010445,KELLOGG'S,,,,,, 315.00 ,,,,,,,,,,,,,,,,,
PUFFCORN,,,KRUKURE,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
BLUE LAYS,,8901491503020,LAYS,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
KURKURE,,8901491361026,LAYS,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
UNCLE CHIPS,,8901491410106,LAYS,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
RED LAYS,,8901491503044,LAYS,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
DORITOS,,8901491000208,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
ONION GREEN LAYS,,,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
CHILE LEMON GREEN LAYS,,8901491981552,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
CRIPZ LAYS,,,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
BLUE LAYS,,8901491101844,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
RED LAYS,,8901491101820,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
KURKURE,,,LAYS,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
PEPSI,,8902080104024,LEHAR PEPSI,,,,,, 15.00 ,,,,,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8901030767319,LIFEBUOY,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8901030672682,LIFEBUOY,,,,,, 119.00 ,,,,,,,,,,,,,,,,,
LIFEBUOY HAND WASH,,8901030815409,LIFEBUOY,,,,,, 189.00 ,,,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8901396140009,LIZOL,,,,,, 179.00 ,,,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8901396117407,LIZOL,,,,,, 93.00 ,,,,,,,,,,,,,,,,,
LIZOL SURFACE CLEANER,,8901396117001,LIZOL,,,,,, 362.00 ,,,,,,,,,,,,,,,,,
PAPAD,,,LIZZAT,,,,,, 72.00 ,,,,,,,,,,,,,,,,,
LIJJIT PAPAD,,,LIZZAT,,,,,, 72.00 ,,,,,,,,,,,,,,,,,
GARNIER LONG & STRONG SHAMPOO,,8901526201877,L'OREL,,,,,, 135.00 ,,,,,,,,,,,,,,,,,
GARNIER LONG & STRONG CONDITIONER,,8901526205240,L'OREL,,,,,, 165.00 ,,,,,,,,,,,,,,,,,
L'OREAL TOTAL REPAIR SHAMPOO,,8901526101504,L'OREL,,,,,, 265.00 ,,,,,,,,,,,,,,,,,
L'OREAL TOTAL REPAIR SHAMPOO,,8901526101498,L'OREL,,,,,, 135.00 ,,,,,,,,,,,,,,,,,
GARNIER LIGHT COMPLETE,,8901526553426,L'OREL,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
GARNIER LIGHT COMPLETE SERUM,,8901526553419,L'OREL,,,,,, 59.00 ,,,,,,,,,,,,,,,,,
GARNIER POWER WHITE ANTI-DARK CELLS FACE WASH,,8901526573851,L'OREL,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
GARNIER POWER WHITE ANTI-POLLUTION FACE WASH,,8901526574001,L'OREL,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,,8901526209620,L'OREL,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
GARNIER LIGHT FAIRNESS FACE WASH,,8901526204236,L'OREL,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,,8901526205561,L'OREL,,,,,, 180.00 ,,,,,,,,,,,,,,,,,
GARNIER OIL CLEAR DEEP CLEANSING FACE WASH,,8901526205578,L'OREL,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,,8901526574025,L'OREL,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,,8901526207473,L'OREL,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
GARNIER PURE ACTIVE PURE NEEM FACE WASH,,8901526207480,L'OREL,,,,,, 55.00 ,,,,,,,,,,,,,,,,,
LUX SOAP,,,LUX,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
MAGIC MASALA,,,MAGGI,,,,,, 23.00 ,,,,,,,,,,,,,,,,,
MAGIC MASALA,,,MAGGI,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
VI-JOHN SHAVING CREAM,,8906010080433,MAJA HEALTH CARE,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
REVIVE LIQUID STIFFENER,,8901088057097,MARICO LIMITED,,,,,, 124.00 ,,,,,,,,,,,,,,,,,
REVIVE INSTANT STARCH,,8901088702522,MARICO LIMITED,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
REVIVE INSTANT STARCH,,8901088002851,MARICO LIMITED,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
ADVANCE,,,MARLBORO,,,,,, 330.00 ,,,,,,,,,,,,,,,,,
LIGHT,,,MARLBORO,,,,,, 330.00 ,,,,,,,,,,,,,,,,,
CLOVE,,,MARLBORO,,,,,, 326.00 ,,,,,,,,,,,,,,,,,
SUBJI MASALA,,,MDH,,,,,, 54.00 ,,,,,,,,,,,,,,,,,
MEAT MASALA,,8902167000829,MDH,,,,,, 37.00 ,,,,,,,,,,,,,,,,,
JAL JEERA,,8902167000010,MDH,,,,,, 52.00 ,,,,,,,,,,,,,,,,,
MEAT KA MASALA,,8902167000140,MDH,,,,,, 70.00 ,,,,,,,,,,,,,,,,,
CHUNKY CHAAT,,8902167000065,MDH,,,,,, 63.00 ,,,,,,,,,,,,,,,,,
CHICKEN MASALA,,8902167000218,MDH,,,,,, 67.00 ,,,,,,,,,,,,,,,,,
PAV BHAJI,,8902167000256,MDH,,,,,, 64.00 ,,,,,,,,,,,,,,,,,
KITCHEN KING,,8902167000102,MDH,,,,,, 68.00 ,,,,,,,,,,,,,,,,,
RAITA MASALA,,8902167000355,MDH,,,,,, 59.00 ,,,,,,,,,,,,,,,,,
CHANNA MASALA,,8902167000089,MDH,,,,,, 62.00 ,,,,,,,,,,,,,,,,,
KASTURI METHI,,8902167000164,MDH,,,,,, 25.00 ,,,,,,,,,,,,,,,,,
SHAHI PANEER,,8902167001048,MDH,,,,,, 80.00 ,,,,,,,,,,,,,,,,,
GARAM MASALA,,8902167000782,MDH,,,,,, 40.00 ,,,,,,,,,,,,,,,,,
GARAM MASALA,,8902167000126,MDH,,,,,, 78.00 ,,,,,,,,,,,,,,,,,
AMCHUR POWDER,,8902167000300,MDH,,,,,, 82.00 ,,,,,,,,,,,,,,,,,
DEGI MIRCH,,8902167000034,MDH,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
KALI MIRCH,,8902167000492,MDH,,,,,, 70.00 ,,,,,,,,,,,,,,,,,
DHANIA POWDER,,,MDH,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
LAL MIRCHI,,8902167004384,MDH,,,,,, 33.00 ,,,,,,,,,,,,,,,,,
SAMBHAR MASALA,,8902167000270,MDH,,,,,, 62.00 ,,,,,,,,,,,,,,,,,
CLING PAPER,,,MFM,,,,,, 218.00 ,,,,,,,,,,,,,,,,,
DESI GHEE,,8906004970023,MILKFOOD,,,,,, 498.00 ,,,,,,,,,,,,,,,,,
DESI GHEE,,8906004970016,MILKFOOD,,,,,, 252.00 ,,,,,,,,,,,,,,,,,
DESI GHEE,,8906004970023,MILKFOOD,,,,,, 498.00 ,,,,,,,,,,,,,,,,,
CORNFLAKES,,8901131721722,MOHUN'S,,,,,, 300.00 ,,,,,,,,,,,,,,,,,
UPMA,,8901042968223,MTR,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
DOSA,,8901042957968,MTR,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
RAVA IDLI,,8901042957074,MTR,,,,,, 205.00 ,,,,,,,,,,,,,,,,,
SAMBHAR POWDER,,8901042954714,MTR,,,,,, 110.00 ,,,,,,,,,,,,,,,,,
COFFEE,,89006740,NESCAFE,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
COFFEE,,89006733,NESCAFE,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
COFFEE,,8901058826784,NESCAFE,,,,,, 490.00 ,,,,,,,,,,,,,,,,,
COFFEE,,89008560,NESCAFE,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
COFFEE,,,NESCAFE,,,,,," 1,060.00 ",,,,,,,,,,,,,,,,,
NESTLE LACTOGEN 3 BABY FOOD,,8901058865073,NESTLE,,,,,, 310.00 ,,,,,,,,,,,,,,,,,
NESTLE LACTOGEN 2 BABY FOOD,,8901058856163,NESTLE,,,,,, 320.00 ,,,,,,,,,,,,,,,,,
NESTLE LACTOGEN 1 BABY FOOD,,8901058865318,NESTLE,,,,,, 330.00 ,,,,,,,,,,,,,,,,,
NESTLE NAN PRO 1 BABY FOOD,,8901058859775,NESTLE,,,,,, 610.00 ,,,,,,,,,,,,,,,,,
NESTLE NAN PRO 4 BABY FOOD,,8901058859744,NESTLE,,,,,, 580.00 ,,,,,,,,,,,,,,,,,
NESTLE NAN PRO 2 BABY FOOD,,8901058859768,NESTLE,,,,,, 605.00 ,,,,,,,,,,,,,,,,,
CERELAC RICE BABY FOOD,,8901058865776,NESTLE,,,,,, 190.00 ,,,,,,,,,,,,,,,,,
CERELAC MULTRIGRAIN DAL BABY FOOD,,8901058867589,NESTLE,,,,,, 257.00 ,,,,,,,,,,,,,,,,,
CERELAC MULTRIGRAIN CEREAL MILK & FRUIT BABY FOOD,,8901058867688,NESTLE,,,,,, 277.00 ,,,,,,,,,,,,,,,,,
CERELAC MULTRIGRAIN FRUIT BABY FOOD,,8901058867596,NESTLE,,,,,, 257.00 ,,,,,,,,,,,,,,,,,
CERELAC WHEAT-RICE MIXED FRUIT BABY FOOD,,8901058867541,NESTLE,,,,,, 246.00 ,,,,,,,,,,,,,,,,,
CERELAC WHEAT APPLE CHERRY BABY FOOD,,8901058867503,NESTLE,,,,,, 220.00 ,,,,,,,,,,,,,,,,,
CERELAC WHEAT APPLE  BABY FOOD,,8901058867466,NESTLE,,,,,, 190.00 ,,,,,,,,,,,,,,,,,
MAGGI RICH TOMATO SAUCE,,8901058101577,NESTLE,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
MAGGI HOT & SWEET SAUCE,,8901058117783,NESTLE,,,,,, 110.00 ,,,,,,,,,,,,,,,,,
MAGGI RICH TOMATO SAUCE,,8901058107487,NESTLE,,,,,, 147.00 ,,,,,,,,,,,,,,,,,
MAGGI HOT & SWEET SAUCE,,8901058101614,NESTLE,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
MAGGIE ATTA ,,8901058866711,NESTLE,,,,,, 86.00 ,,,,,,,,,,,,,,,,,
MAAGIE MASALA 4 PACK,,8901058851311,NESTLE,,,,,, 46.00 ,,,,,,,,,,,,,,,,,
MAAGIE MASALA 6 PACK,,8901058851328,NESTLE,,,,,, 68.00 ,,,,,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204169,NIVEA,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204091,NIVEA,,,,,, 160.00 ,,,,,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204084,NIVEA,,,,,, 310.00 ,,,,,,,,,,,,,,,,,
ELAICHI,,,NOVA,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
SOYA BARI,,8906032016571,NUTRELA,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
SOYA CHURA,,8906032010999,NUTRELA,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
SOYA MINI CHUNKS,,8906032011019,NUTRELA,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
BATHROOM FRESHENER,,8901207029875,ODONIL,,,,,, 141.00 ,,,,,,,,,,,,,,,,,
GREEN TEA CLASSIC,,801541070435,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
GREEN TEA TULSI SWEET ROSE,,801541605002,ORGANIC INDIA,,,,,, 148.00 ,,,,,,,,,,,,,,,,,
GREEN TEA SWEET LEMON TEA,,801541605033,ORGANIC INDIA,,,,,, 154.00 ,,,,,,,,,,,,,,,,,
GREEN TEA POMEGRANATE,,801541508426,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
GREEN TEA TULSI MULETHI,,801541605019,ORGANIC INDIA,,,,,, 148.00 ,,,,,,,,,,,,,,,,,
GREEN TEA EARLY GREY,,801541509256,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
GREEN TEA AYUSH KWATH,,801541519286,ORGANIC INDIA,,,,,, 184.00 ,,,,,,,,,,,,,,,,,
GREEN TEA GINGER TURMERIC,,801541512812,ORGANIC INDIA,,,,,, 148.00 ,,,,,,,,,,,,,,,,,
GREEN TEA JASMINE,,801541080434,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
GREEN TEA TULSI GINGER,,801541040438,ORGANIC INDIA,,,,,, 148.00 ,,,,,,,,,,,,,,,,,
GREEN TEA ASHWAGANDHA,,801541514892,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
GREEN TEA TULSI JASMINE,,801541509546,ORGANIC INDIA,,,,,, 174.00 ,,,,,,,,,,,,,,,,,
PANTENE ADVANCE SOLUTION SHAMPOO,,4902430346115,P&G,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
PANTENE ADVANCE SOLUTION SHAMPOO,,4902430899147,P&G,,,,,, 225.00 ,,,,,,,,,,,,,,,,,
PANTENE HAIRFALL CONTROL 2IN1,,4902430538794,P&G,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
PANTENE SILKY SMOOTH CARE,,4902430899215,P&G,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
HEAD AND SHOULDER SILKY BLACK SHAMPOO,,4902430345934,P&G,,,,,, 600.00 ,,,,,,,,,,,,,,,,,
HEAD AND SHOULDER SILKY BLACK SHAMPOO,,4902430773850,P&G,,,,,, 285.00 ,,,,,,,,,,,,,,,,,
HEAD AND SHOULDER ANTI-HAIRFALL SHAMPOO,,4902430773812,P&G,,,,,, 285.00 ,,,,,,,,,,,,,,,,,
HEAD AND SHOULDER SMOOTH & SILKY SHAMPOO,,4902430774208,P&G,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
VENUS RAZOR GIRLS,,4902430857611,P&G,,,,,, 220.00 ,,,,,,,,,,,,,,,,,
PRESTO RAZOR,,4902430839754,P&G,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
GILLETTE AFTER SHAVE,,4902430752299,P&G,,,,,, 469.00 ,,,,,,,,,,,,,,,,,
GILLETTE AFTER SHAVE,,4902430752336,P&G,,,,,, 268.00 ,,,,,,,,,,,,,,,,,
GILLETTE FUSION BLADE 2NOS,,4902430721530,P&G,,,,,, 500.00 ,,,,,,,,,,,,,,,,,
GILLETTE FUSION BLADE 2NOS,,4902430922388,P&G,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
GILLETTE FUSION BLADE 4 NOS,,4902430721554,P&G,,,,,, 900.00 ,,,,,,,,,,,,,,,,,
GILLETTE FUSION BLADE 8 NOS,,4902430922913,P&G,,,,,," 1,599.00 ",,,,,,,,,,,,,,,,,
GILLETTE FUSION RAZOR ,,4902430778206,P&G,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 2 NOS,,4902430921817,P&G,,,,,, 260.00 ,,,,,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 8 NOS,,4902430798792,P&G,,,,,, 840.00 ,,,,,,,,,,,,,,,,,
GILLETTE VECTOR BLADES 6 NOS,,4902430787130,P&G,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
GILLETTE VECTOR BLADES 4 NOS,,4902430787116,P&G,,,,,, 110.00 ,,,,,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 12 NOS,,4902430798815,P&G,,,,,," 1,175.00 ",,,,,,,,,,,,,,,,,
VENUS RAZOR GIRLS,,4987176029768,P&G,,,,,, 70.00 ,,,,,,,,,,,,,,,,,
GILLETTE GUARD RAZOR,,4902430818858,P&G,,,,,, 22.00 ,,,,,,,,,,,,,,,,,
VENUS BREEZE RAZOR GIRLS,,4902430857277,P&G,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 4 NOS,,4902430722421,P&G,,,,,, 475.00 ,,,,,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4902430722193,P&G,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4902430930499,P&G,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4902430602761,P&G,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
GILLETTE SENSATIVE SHAVING FOAM,,4902430602747,P&G,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
GILLETTE VECTOR RAZOR,,4902430787154,P&G,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
GILLETTE MACH3 RAZOR,,4902430751483,P&G,,,,,, 185.00 ,,,,,,,,,,,,,,,,,
GILLETTE SHAVE GEL,,4902430722049,P&G,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
PAMPERS LARGE,,4902430645577,P&G,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
PAMPERS MEDIUM,,4902430814829,P&G,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
PAMPERS SMALL,,4902430868266,P&G,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
PAMPERS X LARGE,,4902430900492,P&G,,,,,, 399.00 ,,,,,,,,,,,,,,,,,
PAMPERS LARGE,,4902430364126,P&G,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
PAMPERS MEDIUM,,4902430364027,P&G,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
PAMPERS SMALL,,4902430364003,P&G,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4902430473194,P&G,,,,,, 430.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4902430894845,P&G,,,,,, 298.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4902430871396,P&G,,,,,, 170.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA SOFT AIR FRESH,,4987176030511,P&G,,,,,, 315.00 ,,,,,,,,,,,,,,,,,
WHISPER MAXI FIT REGULAR,,4902430909143,P&G,,,,,, 80.00 ,,,,,,,,,,,,,,,,,
WHISPER MAXI FIT L WINGS,,4902430909174,P&G,,,,,, 143.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA NIGHTS XL +,,4902430909099,P&G,,,,,, 175.00 ,,,,,,,,,,,,,,,,,
WHISPER ULTRA NIGHTS XL +,,4902430894814,P&G,,,,,, 319.00 ,,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,4902430890106,P&G,,,,,, 840.00 ,,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,4902430908771,P&G,,,,,, 725.00 ,,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,4902430875110,P&G,,,,,, 465.00 ,,,,,,,,,,,,,,,,,
ARIEL MATIC TOP LOAD,,4987176028716,P&G,,,,,," 1,100.00 ",,,,,,,,,,,,,,,,,
ARIEL MATIC FRONT LOAD,,4987176028709,P&G,,,,,," 1,200.00 ",,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,4902430919753,P&G,,,,,, 96.00 ,,,,,,,,,,,,,,,,,
ARIEL COMPLETE,,4902430294164,P&G,,,,,, 280.00 ,,,,,,,,,,,,,,,,,
ARIEL FRONT LOAD,,4987176025845,P&G,,,,,, 250.00 ,,,,,,,,,,,,,,,,,
ARIEL TOP LOAD,,4902430290098,P&G,,,,,, 230.00 ,,,,,,,,,,,,,,,,,
AAA BATTERY,,89003565,PANASONIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
AA BATTERY,,8901255000185,PANASONIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL BLUE,,8906083860031,PARAMOUNT,,,,,, 80.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8906083860062,PARAMOUNT,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8906083860109,PARAMOUNT,,,,,, 450.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL GREEN,,8906083860116,PARAMOUNT,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
DISPOSABLE GLASS COLA,,,PARAS PLASTICS,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
BEER SHAMPOO DAMAGE FREE,,8901277012685,PARK AVENUE,,,,,, 155.00 ,,,,,,,,,,,,,,,,,
PARK AVENUE VOYAGE DEO,,8901277016997,PARK AVENUE,,,,,, 240.00 ,,,,,,,,,,,,,,,,,
PARK AVENUE AFTER SHAVE LOTION,,8901277016393,PARK AVENUE,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
MONACO,,8901719111440,PARLE,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
MONACO,,8901719111464,PARLE,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
APPY FIZZ,,8902579000004,PARLE AGRO,,,,,, 33.00 ,,,,,,,,,,,,,,,,,
FROOTI ,,8902579000233,PARLE AGRO,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
PARLE-G,,8901719112393,PARLE-G,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
TOILET ROLL 2 PLY,,8907250212035,PASEO,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
TISSUE PAPER 1 PLY,,8907250322017,PASEO,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
TOOTHPASTE,,8906032016571,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
TOOTHPASTE,,8906032010999,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449215,PATANJALI,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449222,PATANJALI,,,,,, 145.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449239,PATANJALI,,,,,, 275.00 ,,,,,,,,,,,,,,,,,
KESH KANTI HAIR OIL,,8904109463105,PATANJALI,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
ALOE VERA GEL,,8904109400643,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
ALOE VERA GEL,,8904109400636,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8904109450426,PATANJALI,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8904109400575,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
KESH KANTI NATURAL SHAMPOO,,8904109464683,PATANJALI,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
KESH KANTI REETHA SHAMPOO,,8904109450495,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8904109450112,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8904109450327,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
DANT KANTI DENTAL CREAM,,8904109451560,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE COMBO,,8904109451522,PATANJALI,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
DESI GHEE,,8904109490538,PATANJALI COW,,,,,, 565.00 ,,,,,,,,,,,,,,,,,
MOUNTAIN DEW 1.25L,,8902080364565,PEPSICO,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER LEMON,,8902393565925,PFIZER ,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER ROSE,,8902393565888,PFIZER ,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8901030739576,PONDS,,,,,, 79.00 ,,,,,,,,,,,,,,,,,
FACEWASH PURE WHITE,,8901030767647,PONDS,,,,,, 95.00 ,,,,,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8901030794131,PONDS,,,,,, 149.00 ,,,,,,,,,,,,,,,,,
COCO POWDER,,8906114180299,POSTER,,,,,, 100.00 ,,,,,,,,,,,,,,,,,
PRIL GREASE FIGHTER,,8902102160717,PRIL,,,,,, 395.00 ,,,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8906048501436,PROTINEX,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8906048500835,PROTINEX,,,,,, 380.00 ,,,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8906048500651,PROTINEX,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8906048501450,PROTINEX,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8906048500361,PROTINEX,,,,,, 595.00 ,,,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8906048500668,PROTINEX,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
BESAN,,,RAJDHANI,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
SOOJI,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
DALIYA,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
MAIDA,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
POHA,,,RAJDHANI,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
DISPOSABLE GLASS DRINKS,,,RAJESH PLASTIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
HING,,8902188811015,RAMDEV,,,,,, 25.00 ,,,,,,,,,,,,,,,,,
VANASPATI GHEE,,8906006332683,RATH,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 151.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 86.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 37.00 ,,,,,,,,,,,,,,,,,
RED HARPIC,,,RECKITT BENCKISER,,,,,, 91.00 ,,,,,,,,,,,,,,,,,
