Name,code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
WHITE OATS,8902710100068,code128,BAGRRY'S,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
THOUSAND ISLAND,8906069400527,code128,VEEBA,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
WHITE PASTA DRESSING,8906069400619,code128,VEEBA,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
HEINZ TOMATO KETCHUP,8908012605010,code128,HEINZ,C1,1111,,,99.00,99.00,,,,,,,,,,,,,,,Mr Demo Supplier,,99.00
HIMALAYA GENTLE BABY MASSAGE OIL,8901138511739,code128,HIMALAYA,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
COLGATE ACTIVE SALT TOOTHPASTE,8901314009081,code128,COLGATE -PALMOLIVE,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
COLGATE ACTIVE SALT NEEM TOOTHPASTE,8901314009319,code128,COLGATE -PALMOLIVE,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
COLGATE HERBAL TOOTHPASTE ,8901314310033,code128,COLGATE -PALMOLIVE,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
CHEESE 2+1 FREE,8901512562203,code128,ACT II,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
COCO POWDER,8906114180299,code128,POSTER,C1,1111,,,100.00,100.00,,,,,,,,,,,,,,,Mr Demo Supplier,,100.00
FAIR & LOVELY,8901030732430,code128,FAIR & LOVELY,C1,1111,,,102.00,102.00,,,,,,,,,,,,,,,Mr Demo Supplier,,102.00
GLOW & LOVELY ORIGINAL,8901030821523,code128,HUL,C1,1111,,,102.00,102.00,,,,,,,,,,,,,,,Mr Demo Supplier,,102.00
LAKME BLUSH GLOW FACE WASH,8901030732874,code128,HUL,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
VIM LIQUID WASH,8901030760587,code128,HUL,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
HIMALYA SENSITIVE TOOTHPASTE,8901138836078,code128,HIMALAYA,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
VANISH POWDER,8901396040309,code128,VANISH,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
VANISH LIQUID,8901396040705,code128,RECKITT BENCKISER,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
MEDIMIX BATH SOAP,8904018301680,code128,SAUNDARYA PRASARAK,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
TOPS SNACKS SAUCE,8904288601213,code128,TOPS,C1,1111,,,105.00,105.00,,,,,,,,,,,,,,,Mr Demo Supplier,,105.00
GILLETTE VECTOR BLADES 4 NOS,4902430787116,code128,P&G,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
BOURNVITA BOTTLE,7622201423117,code128,CADBURY,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
JOHNSONS BABY OIL,8901012116715,code128,JHONSON & JHONSON,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
RED LABEL TEA,8901030450358,code128,BROOKE BOND,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
SHAMPOO,8901030703812,code128,DOVE,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
DOVE INTENSE REPAIR SHAMPOO,8901030703829,code128,HUL,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
SAMBHAR POWDER,8901042954714,code128,MTR,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
MAGGI HOT & SWEET SAUCE,8901058117783,code128,NESTLE,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
KAMASUTRA RIBBED CONDOMS,8901216406353,code128,KAMASUTRA,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
SENSODYNE FRESH MINT TOOTHPASTE,8901571004096,code128,GLOBAL HEALTHCARE,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
SENSODYNE FRESH GEL TOOTHPASTE,8901571004614,code128,GLOBAL HEALTHCARE,C1,1111,,,110.00,110.00,,,,,,,,,,,,,,,Mr Demo Supplier,,110.00
DERMI COOL POWDER + Dettol SOAP,8901177003530,code128,RECKITT BENCKISER,C1,1111,,,112.00,112.00,,,,,,,,,,,,,,,Mr Demo Supplier,,112.00
ENERGY DRINK,90162602,code128,RED BULL,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
BASMATI RICE DUBAR,690225101134,code128,INDIA GATE,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
STAYFREE SECURE 20 PADS,8901012165737,code128,JHONSON & JHONSON,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
PROTEKT HANDWASH BLUE,8901023014222,code128,GODREJ,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
PROTEKT HANDWASH GREEN,8901023014239,code128,GODREJ,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
BOROPLUS ANITSEPTIC CREAM,8901248101424,code128,EMAMI,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
CHANA DAL ,8904043926643,code128,TATA SAMPANN,C1,1111,,,115.00,115.00,,,,,,,,,,,,,,,Mr Demo Supplier,,115.00
LIFEBUOY HAND WASH,8901030672682,code128,LIFEBUOY,C1,1111,,,119.00,119.00,,,,,,,,,,,,,,,Mr Demo Supplier,,119.00
OLD SPICE AFTERSHAVE LOTION MUSK,4902430785211,code128,RUBICON FORMULATIONS,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
PANTENE SILKY SMOOTH CARE,4902430899215,code128,P&G,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
JOHNSONS BABY HAIR OIL,8901012118092,code128,JHONSON & JHONSON,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
TRESEMME SMOOTH & SHINE SHAMPOO,8901030705885,code128,HUL,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
FAIR & LOVELY INSTANT GLOW FACE WASH,8901030731976,code128,HUL,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
LIFEBUOY SANITIZER,8901030813405,code128,HUL,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
DOSA,8901042957968,code128,MTR,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
HIMALAYA NEEM FACE WASH,8901138512460,code128,HIMALAYA,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
KAMASUTRA INTENSITY CONDOMS,8901216406308,code128,KAMASUTRA,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
KAMASUTRA DOTTED CONDOMS,8901216406346,code128,KAMASUTRA,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
COLGATE PLAX MOUTH WASH,8901314077998,code128,COLGATE -PALMOLIVE,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
GARNIER PURE ACTIVE PURE NEEM FACE WASH,8901526207473,code128,L'OREL,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
ENO LEMON FLAVOUR (BOTTLE),8901571001033,code128,ENO,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
ROCK SALT,8904043926612,code128,TATA SAMPANN,C1,1111,,,120.00,120.00,,,,,,,,,,,,,,,Mr Demo Supplier,,120.00
CINTHOL BATH SOAP LIME,8901023008177,code128,GODREJ,C1,1111,,,124.00,124.00,,,,,,,,,,,,,,,Mr Demo Supplier,,124.00
REVIVE LIQUID STIFFENER,8901088057097,code128,MARICO LIMITED,C1,1111,,,124.00,124.00,,,,,,,,,,,,,,,Mr Demo Supplier,,124.00
GILLETTE REGULAR SHAVING FOAM,4902430930499,code128,P&G,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
VASELINE PETRO JELLY,8901030734168,code128,HUL,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
POND'S WHITE BEAUTY,8901030786037,code128,HUL,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
TATA PREMIUM TEA,8901052004539,code128,TATA,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
REVIVE INSTANT STARCH,8901088702522,code128,MARICO LIMITED,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
PARK AVENUE AFTER SHAVE LOTION,8901277016393,code128,PARK AVENUE,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
VEET HAIR REMOVAL CREAM,8901396321606,code128,RECKITT BENCKISER,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
CHOCOS,8901499007957,code128,KELLOGG'S,C1,1111,,,125.00,125.00,,,,,,,,,,,,,,,Mr Demo Supplier,,125.00
PEPSODENT GERMICHECK+ TOOTHPASTE,8901030674310,code128,HUL,C1,1111,,,129.00,129.00,,,,,,,,,,,,,,,Mr Demo Supplier,,129.00
CLEAN & CLEAR FOAMING FACE WASH,8901012189184,code128,JHONSON & JHONSON,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
KETCHUP,8901030667756,code128,HUL,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
KISSAN FRESH TOMATO SAUCE (REFFIL),8901030667756,code128,HUL,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
TRESEMME KERATIN SMOOTH SHAMPOO,8901030705915,code128,HUL,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
GLOW & HANDSOME,8901030822162,code128,HUL,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
TATA GOLD TEA,8901052000807,code128,TATA,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
EVERYUTH WALNUT SCRUB,8901120141029,code128,ZYDUS WELNESS,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
HIMALAYA GENTLE BABY POWDER,8901138513153,code128,HIMALAYA,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
HIMALAYA ANIT-HAIR FALL SHAMPOO,8901138815936,code128,HIMALAYA,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
MOOV PAIN RELIEF SPRAY,8901177100352,code128,RECKITT BENCKISER,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
KAMASUTRA LONGLAST CONDOMS,8901216406285,code128,KAMASUTRA,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
KALI MASOOR SABUT,8904043926179,code128,TATA SAMPANN,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
DANT KANTI NATURAL TOOTHPASTE COMBO,8904109451522,code128,PATANJALI,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
VANASPATI GHEE,8906006332683,code128,RATH,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
SOYA OIL 1LTRS,8906007280037,code128,FORTUNE,C1,1111,,,130.00,130.00,,,,,,,,,,,,,,,Mr Demo Supplier,,130.00
GLOW & LOVELY AYURVEDIC,8901030736087,code128,HUL,C1,1111,,,133.00,133.00,,,,,,,,,,,,,,,Mr Demo Supplier,,133.00
JOHNSONS BABY POWDER,8901012116579,code128,JHONSON & JHONSON,C1,1111,,,135.00,135.00,,,,,,,,,,,,,,,Mr Demo Supplier,,135.00
TAJ MAHAL TEA,8901030658754,code128,HUL,C1,1111,,,135.00,135.00,,,,,,,,,,,,,,,Mr Demo Supplier,,135.00
HIMALAYA BABY CREAM,8901138511494,code128,HIMALAYA,C1,1111,,,135.00,135.00,,,,,,,,,,,,,,,Mr Demo Supplier,,135.00
L'OREAL TOTAL REPAIR SHAMPOO,8901526101498,code128,L'OREL,C1,1111,,,135.00,135.00,,,,,,,,,,,,,,,Mr Demo Supplier,,135.00
GARNIER LONG & STRONG SHAMPOO,8901526201877,code128,L'OREL,C1,1111,,,135.00,135.00,,,,,,,,,,,,,,,Mr Demo Supplier,,135.00
AXE SHAVING CREAM  COMBO,8901030788307,code128,HUL,C1,1111,,,136.00,136.00,,,,,,,,,,,,,,,Mr Demo Supplier,,136.00
REFINED GOLD,8901088017381,code128,SAFFOLA,C1,1111,,,139.00,139.00,,,,,,,,,,,,,,,Mr Demo Supplier,,139.00
LISTERINE MOUTH WASH,8901012133057,code128,JHONSON & JHONSON,C1,1111,,,140.00,140.00,,,,,,,,,,,,,,,Mr Demo Supplier,,140.00
RED LABEL TEA,8901030674570,code128,BROOKE BOND,C1,1111,,,140.00,140.00,,,,,,,,,,,,,,,Mr Demo Supplier,,140.00
KISSAN FRESH TOMATO SAUCE (BOTTLE),8901030699085,code128,HUL,C1,1111,,,140.00,140.00,,,,,,,,,,,,,,,Mr Demo Supplier,,140.00
MASOOR DAL MALKA,8904043926650,code128,TATA SAMPANN,C1,1111,,,140.00,140.00,,,,,,,,,,,,,,,Mr Demo Supplier,,140.00
BATHROOM FRESHENER,8901207029875,code128,ODONIL,C1,1111,,,141.00,141.00,,,,,,,,,,,,,,,Mr Demo Supplier,,141.00
SUNFLOWER OIL 1LTRS,8906007280242,code128,FORTUNE,C1,1111,,,142.00,142.00,,,,,,,,,,,,,,,Mr Demo Supplier,,142.00
WHISPER MAXI FIT L WINGS,4902430909174,code128,P&G,C1,1111,,,143.00,143.00,,,,,,,,,,,,,,,Mr Demo Supplier,,143.00
JOHNSONS BABY CREAM,8901012116821,code128,JHONSON & JHONSON,C1,1111,,,145.00,145.00,,,,,,,,,,,,,,,Mr Demo Supplier,,145.00
CLEAN & CLEAR MORNING ENERGY FACE WASH,8901012189368,code128,JHONSON & JHONSON,C1,1111,,,145.00,145.00,,,,,,,,,,,,,,,Mr Demo Supplier,,145.00
DOVE DANDRUFF CARE SHAMPOO,8901030764356,code128,HUL,C1,1111,,,145.00,145.00,,,,,,,,,,,,,,,Mr Demo Supplier,,145.00
HIMALAYA GENTLE BABY WASH,8901138512903,code128,HIMALAYA,C1,1111,,,145.00,145.00,,,,,,,,,,,,,,,Mr Demo Supplier,,145.00
HONEY,8904109449222,code128,PATANJALI,C1,1111,,,145.00,145.00,,,,,,,,,,,,,,,Mr Demo Supplier,,145.00
MAGGI RICH TOMATO SAUCE,8901058107487,code128,NESTLE,C1,1111,,,147.00,147.00,,,,,,,,,,,,,,,Mr Demo Supplier,,147.00
COLGATE TOOTHPASTE 200+100+BRUSH,8901314010131,code128,COLGATE -PALMOLIVE,C1,1111,,,147.00,147.00,,,,,,,,,,,,,,,Mr Demo Supplier,,147.00
GREEN TEA TULSI GINGER,801541040438,code128,ORGANIC INDIA,C1,1111,,,148.00,148.00,,,,,,,,,,,,,,,Mr Demo Supplier,,148.00
GREEN TEA GINGER TURMERIC,801541512812,code128,ORGANIC INDIA,C1,1111,,,148.00,148.00,,,,,,,,,,,,,,,Mr Demo Supplier,,148.00
GREEN TEA TULSI SWEET ROSE,801541605002,code128,ORGANIC INDIA,C1,1111,,,148.00,148.00,,,,,,,,,,,,,,,Mr Demo Supplier,,148.00
GREEN TEA TULSI MULETHI,801541605019,code128,ORGANIC INDIA,C1,1111,,,148.00,148.00,,,,,,,,,,,,,,,Mr Demo Supplier,,148.00
AER ROOM FRESHNER,8901023019524,code128,GODREJ,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
PONDS WHITE BEAUTY FACE WASH,8901030794131,code128,HUL,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
FACEWASH WHITE BEAUTY,8901030794131,code128,PONDS,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
AER ROOM FRESHNER,8901157045093,code128,GODREJ,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
AER ROOM FRESHNER,8901157045109,code128,GODREJ,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
DETTOL LIQUID HAND WASH,8901396387701,code128,RECKITT BENCKISER,C1,1111,,,149.00,149.00,,,,,,,,,,,,,,,Mr Demo Supplier,,149.00
COFFEE,89006740,code128,NESCAFE,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
PANTENE HAIRFALL CONTROL 2IN1,4902430538794,code128,P&G,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
HEAD AND SHOULDER SMOOTH & SILKY SHAMPOO,4902430774208,code128,P&G,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
GILLETTE VECTOR BLADES 6 NOS,4902430787130,code128,P&G,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
MIXED FRUIT JAM,8901030535048,code128,HUL,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
KISSAN MIXED FRUIT JAM,8901030535048,code128,HUL,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
PEARS BATH SOAP SUPER SAVER,8901030771293,code128,HUL,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
CLOSEUP EVERFRESH+ PACK OF 2,8901030788062,code128,HUL,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
BOROPLUS ANITSEPTIC CREAM,8901248101431,code128,EMAMI,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
ROO-A-AFZA,8901453000024,code128,HAMDARD,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
KABULI CHANA,8904043926698,code128,TATA SAMPANN,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
KESH KANTI HAIR OIL,8904109463105,code128,PATANJALI,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
ALUMINIUM FOIL RED,8906083860062,code128,PARAMOUNT,C1,1111,,,150.00,150.00,,,,,,,,,,,,,,,Mr Demo Supplier,,150.00
GREEN TEA SWEET LEMON TEA,801541605033,code128,ORGANIC INDIA,C1,1111,,,154.00,154.00,,,,,,,,,,,,,,,Mr Demo Supplier,,154.00
CLEAN & CLEAR FOAMING FACE WASH,8901012189191,code128,JHONSON & JHONSON,C1,1111,,,155.00,155.00,,,,,,,,,,,,,,,Mr Demo Supplier,,155.00
VIM LIQUID WASH,8901030760648,code128,HUL,C1,1111,,,155.00,155.00,,,,,,,,,,,,,,,Mr Demo Supplier,,155.00
GLOW & LOVELY ORIGINAL,8901030821530,code128,HUL,C1,1111,,,155.00,155.00,,,,,,,,,,,,,,,Mr Demo Supplier,,155.00
HIMALAYA GENTLE BABY LOTION,8901138511470,code128,HIMALAYA,C1,1111,,,155.00,155.00,,,,,,,,,,,,,,,Mr Demo Supplier,,155.00
BEER SHAMPOO DAMAGE FREE,8901277012685,code128,PARK AVENUE,C1,1111,,,155.00,155.00,,,,,,,,,,,,,,,Mr Demo Supplier,,155.00
SAVLON ANTISEPTIC DISINFECTANT LIQUID,8901725973148,code128,ITC,C1,1111,,,156.00,156.00,,,,,,,,,,,,,,,Mr Demo Supplier,,156.00
CLINIC PLUS SHAMPOO,8901030748110,code128,HUL,C1,1111,,,159.00,159.00,,,,,,,,,,,,,,,Mr Demo Supplier,,159.00
NIVEA SOFT MOISTURISER,42204091,code128,NIVEA,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
JOHNSONS TOP-TO-TOE BABY BATH,8901012116890,code128,JHONSON & JHONSON,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
DOVE BATH SOAP,8901030770388,code128,HUL,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
MAGGI HOT & SWEET SAUCE,8901058101614,code128,NESTLE,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
HIMALAYA GENTLE BABY SHAMPOO,8901138511456,code128,HIMALAYA,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
HONEY SQUEEZY,8901207026553,code128,DABUR,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
GARNIER LIGHT FAIRNESS FACE WASH,8901526204236,code128,L'OREL,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
GARNIER POWER WHITE ANTI-DARK CELLS FACE WASH,8901526573851,code128,L'OREL,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
GARNIER POWER WHITE ANTI-POLLUTION FACE WASH,8901526574001,code128,L'OREL,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
GARNIER ACNO FIGHT ANTI-PIMPLE FACE WASH,8901526574025,code128,L'OREL,C1,1111,,,160.00,160.00,,,,,,,,,,,,,,,Mr Demo Supplier,,160.00
COLGATE MAXFRESH SPICY FRESH TOOTHPASTE,8901314308108,code128,COLGATE -PALMOLIVE,C1,1111,,,164.00,164.00,,,,,,,,,,,,,,,Mr Demo Supplier,,164.00
COLGATE MAXFRESH PEPPERMINT TOOTHPASTE,8901314524010,code128,COLGATE -PALMOLIVE,C1,1111,,,164.00,164.00,,,,,,,,,,,,,,,Mr Demo Supplier,,164.00
JOHNSONS BABY LOTION,8901012116852,code128,JHONSON & JHONSON,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
LIPTON GREEN TEA,8901030779299,code128,HUL,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
CHOCOS,8901499007964,code128,KELLOGG'S,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
CHOCOS,8901499007964,code128,KELLOGG'S,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
GARNIER LONG & STRONG CONDITIONER,8901526205240,code128,L'OREL,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
TOPS MANGO PICKLE,8904288611373,code128,TOPS,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
TOPS MIXED PICKLE,8904288611380,code128,TOPS,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
TOPS GREEN CHILLI PICKLE,8904288611403,code128,TOPS,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
HEINZ TOMATO KETCHUP,8908012605003,code128,HEINZ,C1,1111,,,165.00,165.00,,,,,,,,,,,,,,,Mr Demo Supplier,,165.00
HARPIC TOILET CLEANER,8901396173502,code128,HARPIC,C1,1111,,,168.00,168.00,,,,,,,,,,,,,,,Mr Demo Supplier,,168.00
WHISPER ULTRA CLEAN,4902430871396,code128,P&G,C1,1111,,,170.00,170.00,,,,,,,,,,,,,,,Mr Demo Supplier,,170.00
JHONSONS MILK + RICE LOTION,8901012116975,code128,JHONSON & JHONSON,C1,1111,,,170.00,170.00,,,,,,,,,,,,,,,Mr Demo Supplier,,170.00
GREEN TEA CLASSIC,801541070435,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
GREEN TEA JASMINE,801541080434,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
GREEN TEA POMEGRANATE,801541508426,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
GREEN TEA EARLY GREY,801541509256,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
GREEN TEA TULSI JASMINE,801541509546,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
GREEN TEA ASHWAGANDHA,801541514892,code128,ORGANIC INDIA,C1,1111,,,174.00,174.00,,,,,,,,,,,,,,,Mr Demo Supplier,,174.00
WHISPER ULTRA NIGHTS XL +,4902430909099,code128,P&G,C1,1111,,,175.00,175.00,,,,,,,,,,,,,,,Mr Demo Supplier,,175.00
STAYFREE ALL NIGHT ULTRA DRY XL 14 PADS,8901012166512,code128,JHONSON & JHONSON,C1,1111,,,175.00,175.00,,,,,,,,,,,,,,,Mr Demo Supplier,,175.00
DOVE DEEP PURE FACE WASH,8901030676284,code128,HUL,C1,1111,,,175.00,175.00,,,,,,,,,,,,,,,Mr Demo Supplier,,175.00
HIMALAYA GENTLE BABY MASSAGE OIL,8901138512408,code128,HIMALAYA,C1,1111,,,175.00,175.00,,,,,,,,,,,,,,,Mr Demo Supplier,,175.00
LIZOL SURFACE CLEANER,8901396140009,code128,LIZOL,C1,1111,,,179.00,179.00,,,,,,,,,,,,,,,Mr Demo Supplier,,179.00
SUNSILK THICK AND LONG SHAMPOO,8901030745539,code128,HUL,C1,1111,,,180.00,180.00,,,,,,,,,,,,,,,Mr Demo Supplier,,180.00
SURF EXCEL QUICK WASH,8901030795664,code128,HUL,C1,1111,,,180.00,180.00,,,,,,,,,,,,,,,Mr Demo Supplier,,180.00
CHAVANPRASH,8901207900631,code128,DABUR,C1,1111,,,180.00,180.00,,,,,,,,,,,,,,,Mr Demo Supplier,,180.00
CHAWANPRASH,8901207900631,code128,DABUR,C1,1111,,,180.00,180.00,,,,,,,,,,,,,,,Mr Demo Supplier,,180.00
CORNFLAKES ORIGINAL,8901499008190,code128,KELLOGG'S,C1,1111,,,180.00,180.00,,,,,,,,,,,,,,,Mr Demo Supplier,,180.00
